id,title,keywords,ratings,confidences,withdraw,review_lengths,decision
68YyraaeYmc,Exploring through Random Curiosity with General Value Functions,"['exploration', 'curiosity', 'general value functions', 'random network distillation']","[6, 4, 7, 6]","[3, 3, 4, 3]",0,"[275, 468, 1057, 282]",Accept
U14PKEu18bK,Unsupervised Multi-View Object Segmentation Using Radiance Field Propagation,"['Computer Vision', 'Unsupervised Segmentation', '3D Scene Representation', 'Computational Imaging']","[6, 5, 6, 6]","[4, 3, 3, 4]",0,"[539, 236, 226, 189]",Accept
sNcn-E3uPHA,Text Classification with Born's Rule,"['text classification', 'quantum physics', 'quantum-inspired machine learning', 'explainable classification']","[4, 7, 5, 7]","[5, 2, 2, 4]",0,"[918, 280, 355, 541]",Accept
8E8tgnYlmN,SIREN: Shaping Representations for Detecting Out-of-Distribution Objects,[],"[5, 5, 2]","[4, 5, 5]",0,"[266, 254, 792]",Accept
t3X5yMI_4G2,Reincarnating Reinforcement Learning: Reusing Prior Computation to Accelerate Progress,"['Reusing Computation', 'Deep RL', 'Research Workflow']","[7, 7, 6, 8]","[3, 2, 4, 4]",0,"[602, 923, 610, 1199]",Accept
fcMd-tuWwiO,A sharp NMF result with applications in network modeling  ,"['Non-negative matrix factorization (NMF)', 'social networks', 'degree-corrected block model', 'mixed-membership', 'low-rank model']","[5, 6, 6]","[2, 3, 4]",0,"[477, 240, 209]",Accept
RP1CtZhEmR,Generating multivariate time series with COmmon Source CoordInated GAN (COSCI-GAN),"['Synthetic Data', 'Multivariate Time Series', 'Generative Adversarial Networks', 'Generative Modelling', 'Data Augmentation']","[7, 7, 5, 4]","[3, 4, 3, 4]",0,"[492, 464, 753, 346]",Accept
dT0eNsO2YLu,Learnable Polyphase Sampling for Shift Invariant and Equivariant Convolutional Networks,"['Convolutional Neural Networks', 'Shift equivariance', 'Shift invariance', 'Polyphase Decomposition']","[7, 5, 6]","[3, 5, 3]",0,"[234, 334, 216]",Accept
1wVBLK1Xuc,Policy Optimization with Advantage Regularization for Long-Term Fairness in Decision Systems,"['fairness', 'reinforcement learning', 'policy optimization', 'algorithmic decision making']","[5, 6, 6, 5]","[3, 3, 3, 4]",0,"[376, 221, 364, 166]",Accept
5yAmUvdXAve,Cluster and Aggregate: Face Recognition with Large Probe Set,"['feature fusion', 'face recognition']","[6, 5, 6, 6]","[2, 3, 4, 4]",0,"[780, 337, 415, 428]",Accept
toleacrf7Hv,Parameter tuning and model selection in Optimal Transport with semi-dual Brenier formulation,"['Optimal Transport', 'model selection']","[6, 6, 7, 5]","[5, 4, 4, 4]",0,"[176, 538, 985, 1135]",Accept
6yuil2_tn9a,Handcrafted Backdoors in Deep Neural Networks,"['Backdoor attacks', 'handcrafting model parameters', 'neural networks', 'supply-chain attack']","[5, 7, 8]","[3, 4, 5]",0,"[154, 245, 615]",Accept
1xqE9fRZch5,Local Spatiotemporal Representation Learning for Longitudinally-consistent Neuroimage Analysis,"['neuroimaging', 'medical image analysis', 'spatiotemporal representation learning', 'longitudinal learning', 'medical image segmentation']","[7, 7, 7]","[2, 4, 4]",0,"[182, 252, 331]",Accept
o8vYKDWMnq1,Understanding Deep Neural Function Approximation in Reinforcement Learning via $\epsilon$-Greedy Exploration,"['deep reinforcement learning', 'function approximation', '$\\epsilon$-Greedy Exploration']","[7, 6, 6]","[4, 4, 3]",0,"[246, 490, 1039]",Accept
177GzUAds8U,Compositional generalization through abstract representations in human and artificial neural networks,"['neuroscience', 'cognition', 'compositionality', 'generalization', 'neural coding', 'abstraction', 'representations', 'human', 'fMRI', 'artificial neural networks']","[7, 7, 6, 7]","[4, 4, 4, 3]",0,"[530, 888, 546, 902]",Accept
ZwnPdpCw6d,Robust $\phi$-Divergence MDPs,"['Markov decision processes', 'robust optimization', 'phi-divergences']","[6, 5, 5]","[5, 2, 4]",0,"[494, 214, 314]",Accept
PCZfDUH8fIn,The price of unfairness in linear bandits with biased feedback,"['Linear bandits', 'fairness', 'partial monitoring', 'optimal design']","[6, 6, 6]","[1, 3, 4]",0,"[325, 529, 348]",Accept
Yo0s4qp_UMR,Intrinsic Sliced Wasserstein Distances for Comparing Collections of Probability Distributions on Manifolds and Graphs,[],"[4, 6, 4]","[4, 4, 4]",0,"[475, 770, 834]",Reject
oQIJsMlyaW_,SInGE: Sparsity via Integrated Gradients Estimation of Neuron Relevance,"['pruning', 'compression', 'acceleration', 'deep learning', 'efficient inference']","[6, 5, 6]","[2, 3, 4]",0,"[506, 565, 502]",Accept
SYdg8tcFgdG,Sample-Efficient Learning of Correlated Equilibria in Extensive-Form Games,"['extensive-form games', 'imperfect information', 'correlated equilibria', 'reinforcement learning theory', 'multi-agent reinforcement learning']","[6, 7, 7, 7]","[3, 5, 2, 4]",0,"[281, 451, 389, 635]",Accept
a3ymtHbL5p5,"In Differential Privacy, There is Truth: on Vote-Histogram Leakage in Ensemble Private Learning","['adversarial', 'differential privacy', 'privacy', 'attacks']","[4, 7, 3, 10]","[3, 4, 3, 4]",0,"[168, 362, 307, 278]",Accept
3vmKQUctNy,Washing The Unwashable : On The (Im)possibility of Fairwashing Detection,[],"[6, 3, 6, 7]","[4, 4, 3, 4]",0,"[337, 451, 402, 174]",Accept
yts7fLpWY9G,Graph Neural Networks with Adaptive Readouts,"['graph neural networks', 'readout', 'aggregator', 'adaptive', 'differentiable', 'gnn', 'neural', 'permutation', 'invariance', 'invariant', 'deep sets', 'graph representation learning']","[8, 6, 6]","[5, 3, 4]",0,"[735, 434, 396]",Accept
_N4k45mtnuq,Approximate Euclidean lengths and distances beyond Johnson-Lindenstrauss,"['Johnson-Lindenstrauss', 'Hutch++', 'Euclidean distances', 'Statistical leverage scores', 'Random projection', 'Approximate isometry', 'Dimensionality reduction']","[5, 7, 7, 5]","[3, 3, 3, 2]",0,"[313, 277, 241, 474]",Accept
eF_Mx-3Sm92,Change-point Detection for  Sparse and Dense Functional Data in General Dimensions,[],"[4, 8, 7, 7, 6]","[4, 3, 3, 3, 1]",0,"[382, 212, 312, 268, 255]",Accept
ADfBF9PoTvw,Markov Chain Score Ascent: A Unifying Framework of Variational Inference with Markovian Gradients,"['variational inference', 'Bayesian inference', 'inclusive Kullback-Leibler divergence', 'Markov chain gradient descent', 'Markov chain']","[7, 6, 6, 7]","[3, 3, 2, 4]",0,"[562, 264, 119, 787]",Accept
rG7HZZtIc-,D^2NeRF: Self-Supervised Decoupling of Dynamic and Static Objects from a Monocular Video,"['Scene Decomposition', 'Video Segmentation', 'Novel View Synthesis']","[7, 7, 5, 5]","[5, 4, 4, 4]",0,"[313, 406, 262, 256]",Accept
pbILUUf_hBN,A Near-Optimal Best-of-Both-Worlds Algorithm for Online Learning with Feedback Graphs,"['Online Learning', 'Feedback Graphs', 'Beyond Bandits']","[7, 7, 6, 7]","[3, 3, 4, 4]",0,"[291, 142, 492, 515]",Accept
VpHFHz57fT,Improved Imaging by Invex Regularizers with Global Optima Guarantees,"['Invexity', 'Regularizer', 'Imaging', 'Global optima', 'Non-convex optimization', 'Convexity']","[8, 7, 7]","[4, 3, 3]",0,"[310, 529, 169]",Accept
K4W92FUXSF9,Random Normalization Aggregation for Adversarial Defense,"['Adversarial Robustness', 'Adversarial Transferability', 'Normalization']","[6, 7, 7, 3]","[3, 4, 5, 5]",0,"[301, 416, 369, 483]",Accept
8hs7qlWcnGs,ToDD: Topological Compound Fingerprinting in Computer-Aided Drug Discovery,"['Drug discovery', 'topology-based graph classification', 'persistent homology']","[7, 4, 9]","[3, 4, 4]",0,"[699, 330, 438]",Accept
9cU2iW3bz0,Score-Based Diffusion meets Annealed Importance Sampling,"['importance sampling', 'mcmc', 'diffusion']","[7, 6, 7]","[3, 3, 4]",0,"[275, 427, 809]",Accept
0oQv1Ftt_gK,Rethinking Counterfactual Explanations as Local and Regional Counterfactual Policies,"['counterfactuals', 'algorithmic recourse', 'learning theory', 'random forest', 'interpretability', 'explainable models', 'tree-based models']","[6, 3, 6]","[3, 5, 4]",0,"[333, 623, 134]",Reject
HuiLIB6EaOk,VTC-LFC: Vision Transformer Compression with Low-Frequency Components,"['ViT', 'compression', 'low-frequency']","[7, 7, 7]","[5, 5, 3]",0,"[330, 143, 524]",Accept
YiFQqYAk1xH,Dynamic Fair Division with Partial Information,"['dynamic fair division', 'partial information', 'distrortion']","[5, 7, 6, 6]","[3, 3, 4, 3]",0,"[428, 517, 1009, 419]",Accept
78T4K99jvbE,Set-based Meta-Interpolation for  Few-Task Meta-Learning,"['meta-learning', 'task augmentation', 'meta-regularization']","[7, 6, 6, 7]","[4, 4, 3, 4]",0,"[311, 296, 336, 678]",Accept
WyiM4lDJOcK,How To Design Stable Machine Learned Solvers For Scalar Hyperbolic PDEs,"['machine learning for sciences', 'machine learning for physics', 'machine learning for numerical methods', 'numerical methods', 'partial differential equations']","[3, 3, 7, 3]","[4, 4, 3, 4]",0,"[597, 1093, 430, 777]",Reject
pl279jU4GOu,Convergence beyond the over-parameterized regime using Rayleigh quotients,[],"[7, 4, 7]","[5, 4, 4]",0,"[325, 669, 856]",Accept
M_WuaKoaEfQ,A Quadrature Rule combining Control Variates and Adaptive Importance Sampling,"['Monte Carlo', 'quadrature rule', 'control variates', 'adaptive importance sampling', 'Bayesian inference']","[7, 7, 7]","[3, 2, 4]",0,"[272, 267, 287]",Accept
s0AgNH86p8,TransBoost: Improving the Best ImageNet Performance using Deep Transduction,"['Deep Transductive Learning', 'Image Classification']","[5, 5, 8]","[3, 4, 3]",0,"[237, 219, 332]",Accept
lHj-q9BSRjF,Data Distributional Properties Drive Emergent In-Context Learning in Transformers,"['in-context learning', 'few-shot learning', 'transformers']","[4, 9, 7, 8]","[4, 5, 3, 3]",0,"[252, 325, 605, 385]",Accept
WUMH5xloWn,Automatic differentiation of nonsmooth iterative algorithms,"['Fixed point solvers', 'nonsmooth algorithms', 'automatic differentiation', 'unrolling', 'piggy back differentiation', 'conservative gradients.']","[7, 7, 7, 7]","[3, 3, 4, 2]",0,"[272, 382, 564, 614]",Accept
QW98XBAqNRa,Truncated proposals for scalable and hassle-free simulation-based inference,"['likelihood-free inference', 'simulation-based inference', 'Bayesian inference', 'neural density estimation']","[5, 7, 7, 7]","[5, 4, 4, 3]",0,"[2113, 720, 1089, 422]",Accept
M12autRxeeS,Extracting computational mechanisms from neural data using low-rank RNNs,"['RNN', 'computational neuroscience']","[6, 7, 5, 6]","[4, 4, 3, 4]",0,"[581, 413, 284, 984]",Accept
nC8VC8gVGPo,Training Spiking Neural Networks with Local Tandem Learning,"['Spiking Neural Network (SNN)', 'Teacher-Student Learning', 'On-chip Learning', 'Local Learning', 'Neuromorphic Computing']","[6, 6, 8, 8]","[3, 4, 4, 5]",0,"[470, 707, 451, 382]",Accept
OxHn1Yz_Kl3,"Causal Identification under Markov equivalence: Calculus, Algorithm, and Completeness","['causality', 'causal inference', 'Markov equivalence', 'causal effect identification']","[7, 7, 9, 9]","[2, 4, 3, 4]",0,"[680, 342, 357, 478]",Accept
JO9o3DgV9l2,Shield Decentralization for Safe Multi-Agent Reinforcement Learning,"['safety', 'shielding', 'reinforcement learning', 'synthesis', 'multi agent']","[5, 8, 8]","[4, 4, 4]",0,"[293, 690, 590]",Accept
ONB4RdP2GX,Hardness in Markov Decision Processes: Theory and Practice,"['Reinforcement Learning', 'Hardness', 'Benchmarking']","[6, 7, 6, 6]","[4, 3, 4, 3]",0,"[339, 838, 982, 426]",Accept
eXggxYNbQi,On the Interpretability of Regularisation for Neural Networks Through Model Gradient Similarity,"['neural network', 'regularization', 'gradient descent', 'gradient similarity', 'noisy labels', 'generalization']","[7, 3, 6]","[3, 4, 3]",0,"[502, 369, 833]",Accept
U_hOegGGglw,A Closer Look at Prototype Classifier for Few-shot Image Classification,"['few-shot', 'meta-learning', 'prototypical network', 'fine-tuning', 'prototypical classifier']","[5, 6, 6]","[4, 3, 4]",0,"[371, 536, 270]",Accept
_2-r5UurHp,ALIFE: Adaptive Logit Regularizer and Feature Replay for Incremental Semantic Segmentation,"['continual learning', 'incremental learning', 'semantic segmentation']","[8, 6, 6, 6]","[4, 4, 3, 5]",0,"[613, 331, 459, 847]",Accept
RQ385yD9dqR,When are Local Queries Useful for Robust Learning?,"['Learning Theory', 'Robustness', 'Classification']","[6, 6, 6]","[1, 3, 3]",0,"[590, 450, 358]",Accept
vGQiU5sqUe3,Contrastive Learning as Goal-Conditioned Reinforcement Learning,"['contrastive learning', 'reinforcement learning', 'goal-conditioned', 'representation learning']","[7, 8, 7]","[3, 3, 4]",0,"[396, 517, 534]",Accept
fSfcEYQP_qc,A Neural Corpus Indexer for Document Retrieval,"['document retrieval', 'sequence-to-sequence', 'model-based index']","[7, 7, 4, 8]","[4, 3, 5, 3]",0,"[597, 295, 183, 231]",Accept
USoYIT4IQz,Invertible Monotone Operators for Normalizing Flows,"['Normalizing flows', 'invertible neural networks', 'monotone operators', 'deep generative models']","[7, 7, 7, 7]","[4, 4, 4, 3]",0,"[469, 440, 493, 450]",Accept
Ya9lATuQ3gg,Large-Scale Retrieval for Reinforcement Learning,"['reinforcement learning', 'retrieval', 'neural networks', 'offline RL']","[7, 5, 6, 4]","[3, 2, 3, 4]",0,"[172, 437, 1072, 659]",Accept
88_wNI6ZBDZ,Make Sharpness-Aware Minimization Stronger: A Sparsified Perturbation Approach,"['Sharpness-Aware Minimization', 'Fisher information', 'Dynamic sparse training']","[5, 6, 7, 4]","[4, 4, 4, 4]",0,"[450, 488, 232, 285]",Accept
bk8vkdQfBS,Explainability Via Causal Self-Talk,"['explainability', 'reinforcement learning', 'deep learning', 'causality', 'interpretability']","[5, 6, 5, 9]","[2, 3, 3, 3]",0,"[553, 447, 472, 385]",Accept
t0VbBTw-o8,Randomized Message-Interception Smoothing: Gray-box Certificates for Graph Neural Networks,"['Robustness Certificates', 'Adversarial Robustness', 'Randomized Smoothing', 'Graph Neural Networks']","[7, 6, 8, 6]","[4, 2, 3, 4]",0,"[429, 201, 279, 477]",Accept
djOANbV2zSu,UQGAN: A Unified Model for Uncertainty Quantification of Deep Classifiers trained via Conditional GANs,"['uncertainty quantification', 'deep neural network', 'GAN', 'out-of-distribution']","[6, 5, 6, 5]","[2, 3, 2, 4]",0,"[394, 254, 460, 277]",Accept
WOuGTb9QswS,Oscillatory Tracking of Continuous Attractor Neural Networks Account for Phase Precession and Procession of Hippocampal Place Cells,"['theoretical neuroscience', 'hippocampus', 'theta phase coding', 'continuous attractor neural network', 'feedback inhibition']","[5, 7, 6]","[3, 4, 4]",0,"[540, 618, 477]",Accept
gd7ZI0X7Q-h,ELASTIC: Numerical Reasoning with Adaptive Symbolic Compiler,"['Numeral Reasoning', 'Encoder', 'Decoder', 'Deep Learning', 'AI', 'Hierarchical Decoder', 'Mathematical Symbols']","[8, 5, 6]","[4, 4, 3]",0,"[298, 532, 347]",Accept
Y0Bm5tL92lg,Adaptation Accelerating Sampling-based Bayesian Inference in Attractor Neural Networks,"['Neuroscience', 'Sample-based Bayesian inference', 'Continuous attractor neural networks', 'Neural adaptation']","[7, 7, 5, 7]","[2, 4, 3, 4]",0,"[635, 556, 412, 247]",Accept
hYx-xr1wdo,Subspace clustering in high-dimensions: Phase transitions \& Statistical-to-Computational gap,"['Replica method', 'Approximate Message Passing', 'Statistical Physics', 'Statistical-to-Computational Gap']","[4, 6, 5, 5, 8]","[3, 3, 4, 4, 3]",0,"[826, 325, 441, 196, 373]",Accept
K-A4tDJ6HHf,Diagnosing failures of fairness transfer across distribution shift in real-world medical settings,"['Healthcare', 'fairness', 'robustness', 'deep learning']","[6, 7, 7]","[3, 4, 3]",0,"[2000, 525, 322]",Accept
AYQI3rlp9tW,Efficient identification of informative features in simulation-based inference,"['Simulation-based Inference', 'Feature Selection', 'Hodgkin-Huxley Model', 'Mechanistic Models', 'Neuroscience']","[6, 6, 6, 5]","[3, 4, 4, 5]",0,"[496, 557, 476, 654]",Accept
S8-duMv77W3,Sound and Complete Causal Identification with Latent Variables Given Local Background Knowledge,"['background knowledge', 'partial ancestral graph']","[7, 7, 6]","[3, 3, 3]",0,"[249, 570, 437]",Accept
aJ5xc1QB7EX,Deep Active Learning by Leveraging Training Dynamics,"['Deep Active Learning', 'NTK']","[6, 7, 7, 5]","[3, 4, 4, 2]",0,"[198, 414, 886, 383]",Accept
vdxOesWgbyN,Model Extraction Attacks on Split Federated Learning,"['Split Federated Learning', 'Model Extraction Attack']","[6, 6, 6, 4]","[3, 3, 4, 5]",0,"[424, 274, 557, 359]",Reject
kUnHCGiILeU,CageNeRF: Cage-based Neural Radiance Field for Generalized 3D Deformation and Animation,"['Neural Radiance Field', '3D Reconstruction', 'Cage Deformation']","[3, 7, 6]","[4, 4, 4]",0,"[651, 387, 886]",Accept
k5uFiFLWv3X,Boosting the Transferability of Adversarial Attacks with Reverse Adversarial Perturbation,"['Adversarial Transferability', 'Black-Box Attacks', 'Adversarial Examples']","[5, 5, 5, 6]","[4, 3, 4, 5]",0,"[231, 192, 347, 364]",Accept
OoN6TVb4Vkq,Contextual Bandits with Knapsacks for a Conversion Model,"['mutli-armed bandits', 'bandits with knapsacks', 'logistic bandits', 'primal-dual approaches']","[6, 6, 7]","[4, 2, 3]",0,"[345, 368, 438]",Accept
buXZ7nIqiwE,Using natural language and program abstractions to instill human inductive biases in machines,"['meta-learning', 'program induction', 'natural language', 'reinforcement learning', 'human intelligence', 'cognitive science']","[8, 8, 8]","[5, 4, 3]",0,"[296, 1368, 1133]",Accept
5vVSA_cdRqe,FairVFL: A Fair Vertical Federated Learning Framework with Contrastive Adversarial Learning,"['Vertical Federated Learning', 'Fair Representation Learning', 'Adversarial Learning', 'Contrastive Learning']","[6, 6, 6]","[3, 3, 3]",0,"[206, 268, 690]",Accept
U-RsnLYHcKa,Wasserstein Logistic Regression with Mixed Features,"['Distributionally Robust Optimization', 'Wasserstein Distance', 'Logistic Regression']","[6, 4, 7, 6, 6]","[4, 4, 4, 3, 3]",0,"[330, 385, 322, 558, 550]",Accept
RW-OOBU11xl,Forecasting Human Trajectory from Scene History,"['Human trajectory prediction', 'Scene history', 'Group trajectory', 'Cross-modal interaction']","[5, 6, 6, 6]","[5, 4, 4, 5]",0,"[540, 195, 255, 737]",Accept
-QHUWgkh1OY,DOGE-Train: Discrete Optimization on GPU with End-to-end Training,"['Discrete optimization', 'Integer linear programming', 'Combinatorial optimization', 'Graph neural networks', 'End-to-end', 'Self-supervised', 'Backpropagation', 'Message passing']","[3, 4, 7]","[3, 2, 4]",0,"[227, 179, 618]",Reject
Mn4IkuWamy,The Nature of Temporal Difference Errors in Multi-step Distributional Reinforcement Learning,"['Distributional Reinforcement Learning', 'Off-policy Learning']","[6, 7, 5]","[4, 4, 5]",0,"[266, 418, 809]",Accept
VwRFJi9crEH,Personalized Subgraph Federated Learning,"['Graph Representation Learning', 'Graph Neural Networks', 'Federated Learning', 'Subgraph Federated Learning']","[6, 4, 5, 5]","[4, 5, 3, 4]",0,"[679, 330, 270, 679]",Reject
sFQJ0IOkHF,DivBO: Diversity-aware CASH for Ensemble Learning,"['Automated Machine Learning', 'Hyperparameter Optimization', 'CASH', 'Ensemble Learning', 'Diversity']","[6, 6, 6, 7]","[5, 4, 5, 4]",0,"[303, 1505, 680, 352]",Accept
FNzLe2-ppRO,TREC: Transient Redundancy Elimination-based Convolution,"['Transient redundancy', 'convolution acceleration', 'back-propagation']","[5, 6, 5, 5]","[3, 4, 3, 3]",0,"[376, 664, 290, 319]",Accept
_j8yVIyp27Q,Bidirectional Learning for Offline Infinite-width Model-based Optimization,"['offline model-based optimization', 'infinite-width neural network', 'neural tangent kernel', 'bi-level optimization', 'out-of-distribution']","[5, 7, 6]","[4, 4, 2]",0,"[818, 288, 319]",Accept
iuW96ssPQX,A Transformer-Based Object Detector with Coarse-Fine Crossing Representations,[],"[7, 7, 5]","[5, 4, 5]",0,"[248, 236, 473]",Accept
0zlLhfG6rxI,Bessel Equivariant Networks for Inversion of Transmission Effects in Multi-Mode Optical Fibres,"['physics', 'physics informed machine learning', 'inverse problems', 'optical fibre', 'optics', 'fibres', 'multi-mode fibre', 'equivariance', 'group theory']","[6, 5, 8]","[4, 5, 4]",0,"[244, 274, 242]",Accept
WE92fqi-N_g,VICE: Variational Interpretable Concept Embeddings,"['Cognitive Science', 'Latent Variable Models', 'Variational Inference', 'Concept Representations']","[6, 5, 5, 6]","[1, 3, 3, 3]",0,"[323, 500, 251, 296]",Accept
vRwCvlvd8eA,Chefs' Random Tables: Non-Trigonometric Random Features,"['random features', 'gaussian kernel', 'attention', 'Transformers']","[5, 6, 7, 6]","[3, 2, 3, 3]",0,"[457, 495, 1431, 331]",Accept
WSxarC8t-T,SketchBoost: Fast Gradient Boosted Decision Tree for Multioutput Problems,"['gradient boosting', 'decision trees', 'multiple outputs', 'multiclass classification', 'multilabel classification', 'multioutput regression']","[5, 7, 7]","[3, 4, 3]",0,"[451, 300, 505]",Accept
wOI0AUAq9BR,SizeShiftReg: a Regularization Method for Improving Size-Generalization in Graph Neural Networks,"['Graph Neural Networks', 'Graph Representation Learning', 'Deep Learning', 'Graph Classification']","[5, 5, 7]","[3, 4, 4]",0,"[181, 331, 651]",Accept
GkDbQb6qu_r,CogView2: Faster and Better Text-to-Image Generation via Hierarchical Transformers,"['text-to-image generation', 'pretraining', 'transformer']","[3, 6, 8, 6]","[5, 3, 3, 4]",0,"[243, 361, 945, 524]",Accept
nxw9_ny7_H,Deep invariant networks with differentiable augmentation layers,"['invariance learning', 'data augmentation', 'automatic data augmentation']","[5, 4, 5, 4]","[4, 4, 4, 4]",0,"[300, 336, 518, 902]",Accept
7HTEHRMlxYH,FNeVR: Neural Volume Rendering for Face Animation,"['face animation', 'neural volume rendering', 'lightweight pose editor', 'image synthesis']","[5, 5, 6]","[3, 5, 4]",0,"[225, 713, 296]",Accept
UPnJuDKqOfX,HF-NeuS: Improved Surface Reconstruction Using High-Frequency Details,"['NeRF-based surface reconstruction', 'Multi-view surface reconstruction', 'High-frequency details', 'Signed distance fields']","[6, 6, 6, 5, 7]","[4, 4, 4, 4, 5]",0,"[310, 1582, 443, 617, 404]",Accept
jzd2bE5MxW,TCT: Convexifying Federated Learning using Bootstrapped Neural Tangent Kernels,"['Federated learning', 'Optimization', 'Decentralized learning', 'Distributed optimization']","[6, 6, 6]","[4, 4, 4]",0,"[416, 844, 858]",Accept
OxfI-3i5M8g,Scalable Neural Video Representations with Learnable Positional Features,['coordinate-based neural representations'],"[6, 6, 5]","[4, 3, 4]",0,"[485, 498, 257]",Accept
UPZCt9perOn,Metric-Projected Accelerated Riemannian Optimization: Handling Constraints to Bound Geometric Penalties,"['riemannian optimization', 'acceleration', 'constrained', 'proximal methods']","[5, 5, 6]","[3, 3, 4]",0,"[479, 172, 225]",Reject
bi1BTcXa8Q,Cross-modal Learning for Image-Guided Point Cloud Shape Completion,"['Point Cloud Completion', 'View-guided completion', 'Self-supervised completion', 'Multimodal Learning']","[5, 5, 5, 5]","[4, 2, 5, 4]",0,"[235, 299, 197, 407]",Accept
dp0zWsdOV1h,"Retrieve, Reason, and Refine: Generating Accurate and Faithful Patient Instructions","['Natural Language Generation', 'Medical Text Generation', 'MIMIC-III', 'Patient Instruction', 'Discharge']","[5, 7, 7]","[4, 5, 4]",0,"[221, 589, 494]",Accept
Z9ldMhplBrT,Rethinking the compositionality of point clouds through regularization in the hyperbolic space,"['Hyperbolic space', 'Point cloud classification']","[7, 4, 7, 5, 5]","[4, 3, 3, 4, 4]",0,"[299, 654, 485, 485, 823]",Accept
ZuSiW0EixjX,Redistribution of Weights and Activations for AdderNet Quantization,"['AdderNet', 'Quantization']","[6, 4, 6, 8]","[4, 4, 4, 5]",0,"[463, 417, 311, 393]",Accept
wjClgX-muzB,Rethinking Variational Inference for Probabilistic Programs with Stochastic Support,"['Probabilistic Programming', 'Variational Inference', 'Stochastic Support']","[7, 7, 7, 8]","[3, 3, 3, 5]",0,"[1342, 249, 462, 287]",Accept
rwdpFgfVpvN,Online Convex Optimization with Hard Constraints: Towards the Best of Two Worlds and Beyond,"['online convex optimization', 'hard constraints', 'cumulative absolute violation', 'best of two worlds and beyond']","[6, 7, 6, 6]","[3, 2, 3, 5]",0,"[499, 184, 334, 526]",Accept
sRKNkpUMQNr,Information-Theoretic GAN Compression with Variational Energy-based Model,"['GAN Compression', 'Knowledge Distillation', 'Mutual Information']","[7, 7, 4]","[2, 4, 5]",0,"[869, 450, 285]",Accept
7vmyjUHgm9_,Less-forgetting Multi-lingual Fine-tuning,"['Multi-lingual Language  Models', 'Multi-lingual Fine-tuning', 'Less-forgetting']","[6, 6, 5]","[4, 3, 3]",0,"[295, 529, 412]",Accept
c3HrNgQE7d,Exploring Figure-Ground Assignment Mechanism in Perceptual Organization,"['Figure-Ground Assignment', 'Figure-Ground Segregation', 'Cognitive Inspiration']","[5, 5, 4, 6]","[4, 4, 5, 4]",0,"[267, 309, 640, 700]",Accept
8li9SYYY3eQ,Language Conditioned Spatial Relation Reasoning for 3D Object Grounding,[],"[7, 6, 6, 6]","[3, 4, 3, 2]",0,"[411, 280, 850, 518]",Accept
dz79MhQXWvg,Weakly supervised causal representation learning,"['causal representation learning', 'causality', 'disentangled representation learning', 'causal discovery']","[7, 4, 4, 7]","[4, 3, 4, 4]",0,"[1862, 351, 1044, 338]",Accept
tro0_OqIVde,HorNet: Efficient High-Order Spatial Interactions with Recursive Gated Convolutions,"['Model Architectures', 'Dynamic Neural Networks', 'Vision Transformers', 'Convolutional Neural Networks']","[5, 5, 8]","[4, 5, 5]",0,"[178, 228, 370]",Accept
I-ggHgon-Az,What You See is What You Classify: Black Box Attributions,"['Computer Vision', 'Explainable Machine Learning', 'Saliency Maps', 'Attribution']","[8, 5, 7]","[4, 3, 4]",0,"[513, 507, 467]",Accept
p9_Z4m2Vyvr,Amortized Mixing Coupling Processes for Clustering,"['generative model', 'amortized clustering']","[6, 6, 6]","[4, 4, 4]",0,"[290, 448, 230]",Accept
INzRLBAA4JX,Revisiting Sparse Convolutional Model for Visual Recognition,"['Sparse Dictionary Learning', 'inverse models', 'image classification']","[7, 6, 4]","[3, 4, 4]",0,"[426, 641, 296]",Accept
vt516zga8m,Cache-Augmented Inbatch Importance Resampling for Training Recommender Retriever,"['Importance ReSampling', 'Negative Sampling', 'Recommender Systems', 'Retrieval']","[8, 6, 6, 7]","[5, 5, 3, 5]",0,"[527, 265, 432, 432]",Accept
SZDqCOv6vTB,Deep Attentive Belief Propagation: Integrating Reasoning and Learning for Solving Constraint Optimization Problems,"['Constraint Optimization Problems', 'Belief Propagation', 'Damping', 'Attention Mechanism']","[6, 6, 4, 6]","[4, 4, 4, 3]",0,"[311, 394, 633, 383]",Accept
FgDzS8_Fz7c,Category-Level 6D Object Pose Estimation in the Wild: A Semi-Supervised Learning Approach and A New Dataset,[],"[2, 7, 4, 6]","[5, 4, 3, 5]",0,"[341, 417, 830, 404]",Accept
IfFZr1gl0b,Uni-Mol: A Universal 3D Molecular Representation Learning Framework,"['Representation Learning', 'Large-Scale 3D Molecular Pretraining', 'Molecular Property', 'Protein-Ligand Complex']","[6, 4, 6, 4]","[4, 4, 5, 4]",0,"[559, 388, 288, 528]",Reject
k6WzeLZjxuP,Factored DRO: Factored Distributionally Robust Policies for Contextual Bandits,"['Contextual Bandits', 'Distributionally Robust Optimization', 'Distribution Shifts']","[6, 5, 6, 6, 6]","[3, 3, 3, 3, 3]",0,"[426, 139, 183, 384, 582]",Accept
25XIE30VHZE,SecureFedYJ: a safe feature Gaussianization protocol for Federated Learning,[],"[6, 4, 5, 6]","[2, 4, 3, 4]",0,"[252, 430, 409, 363]",Accept
